Date,AIA.AX,ALL.AX,AMC.AX,ANZ.AX,APA.AX,ASX.AX,BHP.AX,BSL.AX,BXB.AX,CBA.AX,COH.AX,COL.AX,CSL.AX,DXS.AX,FMG.AX,FPH.AX,GMG.AX,IAG.AX,JHX.AX,MGOC.AX,MGR.AX,MQG.AX,NAB.AX,NST.AX,QBE.AX,REA.AX,REH.AX,RHC.AX,RIO.AX,RMD.AX,S32.AX,SCG.AX,SEK.AX,SGP.AX,SHL.AX,STO.AX,SUN.AX,TAH.AX,TCL.AX,TLS.AX,TPG.AX,WBC.AX,WES.AX,WOW.AX,WTC.AX,XRO.AX,^AXJO
2020-01-16,8.536811828613281,34.37654113769531,12.019927024841309,18.779586791992188,8.397244453430176,70.71761322021484,24.42597961425781,13.754989624023438,10.65969467163086,68.65634155273438,225.2116241455078,12.95224666595459,281.6236267089844,9.052264213562012,5.875722885131836,20.14981269836425,13.439253807067873,6.727347373962402,29.26723861694336,1.8360649347305296,2.596613645553589,118.60774230957033,19.639793395996094,10.522933959960938,11.75217628479004,107.73294067382812,10.835526466369627,69.00846862792969,73.83318328857422,22.38359260559082,2.488006591796875,3.0918540954589844,21.46556282043457,3.611791610717773,26.02526092529297,7.410605430603027,14.807001113891602,0.3263841271400451,12.665267944335938,3.2896568775177,5.477427959442139,19.621700286865234,35.96711349487305,28.203187942504883,25.05406188964844,86.20999908447266,7041.7998046875
2020-01-17,8.595550537109375,34.50718307495117,12.121196746826172,18.779586791992188,8.302811622619629,70.54991149902344,24.71205139160156,13.879467964172363,10.556618690490724,68.32305145263672,226.6143798828125,12.993054389953612,280.8842163085937,9.110713005065918,6.094727516174316,19.97354888916016,13.615840911865234,6.744400501251221,29.451068878173828,1.858525514602661,2.60452938079834,119.16163635253906,19.717235565185547,10.858959197998049,11.828764915466309,108.5263442993164,10.863525390625,70.14501190185547,75.14704132080078,22.597320556640625,2.5141963958740234,3.084201097488404,21.456388473510746,3.63355016708374,26.19442176818848,7.352253437042236,14.763258934020996,0.3284585773944855,12.77871322631836,3.306613683700561,5.46168851852417,19.68474578857422,36.1878662109375,28.46567344665528,25.16291046142578,85.58000183105469,7064.10009765625
2020-01-20,8.566180229187012,34.497840881347656,12.214674949645996,18.831302642822266,8.302811622619629,70.4157485961914,25.101598739624023,13.968382835388184,10.573797225952148,68.22550964355469,223.9218597412109,13.00121784210205,284.0197448730469,9.10340690612793,6.319072723388672,19.834392547607425,13.63443088531494,6.582397937774658,29.29626846313477,1.8579254150390625,2.628278970718384,119.85609436035156,19.833402633666992,11.03581714630127,11.76919651031494,108.97026824951172,11.040849685668944,71.03409576416016,75.82539367675781,22.47102737426757,2.549115896224976,3.0535888671875,21.37382698059082,3.619044303894043,26.236711502075195,7.418941020965576,14.642966270446776,0.3263841271400451,12.73819637298584,3.281177520751953,5.508907318115234,19.75566673278809,35.90987777709961,28.61150550842285,24.608795166015625,85.19000244140625,7079.5
2020-01-21,8.448701858520508,34.07795333862305,12.199095726013184,18.846078872680664,8.27375602722168,70.28999328613281,25.07725715637207,13.799446105957031,10.548029899597168,67.85971069335938,224.27960205078125,13.16444492340088,284.8527526855469,9.118017196655272,6.452611923217773,19.95499420166016,13.718076705932615,6.54829216003418,29.441394805908203,1.85699200630188,2.659945011138916,119.05419158935548,19.903100967407227,11.265727996826172,11.66707706451416,108.1202163696289,10.900856018066406,71.48321533203125,76.01104736328125,22.597320556640625,2.488006591796875,3.015323638916016,21.57564163208008,3.619044303894043,26.279003143310547,7.402268886566162,14.424250602722168,0.3263841271400451,12.762506484985352,3.281177520751953,5.39872932434082,19.795066833496094,36.04887771606445,29.17294311523437,23.62919044494629,83.93000030517578,7066.2998046875
2020-01-22,8.458492279052734,34.600494384765625,12.261414527893066,19.001220703125,8.339132308959961,71.75732421875,25.083341598510746,13.772771835327148,10.668283462524414,68.64822387695312,226.78384399414065,13.56435775756836,288.746337890625,9.315282821655272,6.778447151184082,20.24258804321289,13.838900566101074,6.650609970092773,29.79936981201172,1.8627910614013672,2.7470269203186035,120.58358001708984,19.910844802856445,11.265727996826172,11.803235054016112,107.36457824707033,10.56486988067627,72.61058807373047,76.67510986328125,23.092792510986328,2.479276895523072,3.000017166137696,21.860013961791992,3.619044303894043,26.59194564819336,7.460619926452637,14.56641674041748,0.3284585773944855,12.843536376953123,3.298135042190552,5.508907318115234,19.810827255249023,36.604862213134766,30.12811851501465,24.737424850463867,85.44999694824219,7132.7001953125
2020-01-23,8.399752616882324,34.43252944946289,12.121196746826172,19.02338218688965,8.324604034423828,71.4638671875,25.00421714782715,13.719422340393066,10.530850410461426,68.70512390136719,223.2157745361328,13.303190231323242,287.5202331542969,9.322590827941896,6.69298267364502,20.288970947265625,13.92254638671875,6.582397937774658,29.905797958374023,1.8553261756896973,2.754943370819092,119.87263488769533,19.89536094665528,11.212671279907228,11.66707706451416,106.42949676513672,10.56486988067627,72.73890686035156,75.82539367675781,23.22880744934082,2.4268977642059326,3.000017166137696,21.74076461791992,3.619044303894043,26.21980094909668,7.352253437042236,14.446121215820312,0.3284585773944855,12.79491901397705,3.306613683700561,5.524647235870361,19.763545989990234,36.40045166015625,29.851049423217773,24.72752571105957,84.26000213623047,7088.0
2020-01-24,8.429121017456055,34.18992233276367,12.113405227661133,19.134201049804688,8.25922679901123,71.64832305908203,24.62074851989746,13.594943046569824,10.582387924194336,69.04651641845703,222.227279663086,13.303190231323242,290.8055114746094,9.256834030151367,6.666275501251221,20.42812728881836,13.959724426269531,6.224288940429688,30.54435539245605,1.8507275581359863,2.754943370819092,120.58358001708984,19.980546951293945,11.15077304840088,11.71813678741455,107.01510620117188,10.658199310302734,72.73890686035156,73.67610168457031,22.927640914916992,2.3832485675811768,3.000017166137696,22.02513313293457,3.648055076599121,26.40587043762207,7.36892557144165,14.205535888671877,0.3284585773944855,12.87594985961914,3.2896568775177,5.571866035461426,19.86598777770996,36.71932220458984,29.778133392333984,24.480154037475582,84.58000183105469,7090.5
2020-01-28,8.1158447265625,33.322105407714844,12.386054039001465,18.80913734436035,8.302811622619629,70.3319091796875,23.799043655395508,13.070351600646973,10.651103973388672,68.29866790771484,221.76597595214844,13.311351776123049,292.6400146484375,9.176467895507812,6.180191993713379,20.21475601196289,13.894664764404297,6.104918479919434,30.46695327758789,1.8555927276611328,2.683694839477539,118.22747802734376,19.833402633666992,11.495641708374023,11.624526977539062,105.85332489013672,10.52753734588623,72.32645416259766,71.39825439453125,23.219087600708008,2.339599370956421,2.9311392307281494,21.49308586120605,3.5900332927703857,26.46508026123047,7.202208042144775,14.1071138381958,0.320852130651474,12.90836238861084,3.27269983291626,5.626955032348633,19.700502395629883,36.23692321777344,30.004165649414062,23.718244552612305,83.20999908447266,7023.5
2020-01-29,8.18437385559082,33.35009765625,12.510693550109863,19.05293655395508,8.302811622619629,71.55609130859375,23.94512939453125,13.052569389343262,10.72840976715088,68.77826690673828,226.0495147705078,13.327674865722656,295.85040283203125,9.205693244934082,6.158825397491455,20.001379013061523,13.94113540649414,6.11344575881958,30.892662048339844,1.8661898374557493,2.6995275020599365,119.5419464111328,19.980546951293945,11.044659614562988,11.65856647491455,106.83565521240234,10.583537101745604,72.50059509277344,71.71244812011719,23.772850036621094,2.3570587635040283,2.984710693359375,21.960922241210938,3.5900332927703857,26.72727394104004,7.218878269195557,14.128985404968262,0.3222351372241974,12.932673454284668,3.264220714569092,5.697784423828125,19.850229263305664,36.694801330566406,30.03333282470703,24.53952407836914,85.36000061035156,7031.5
2020-01-30,8.06689453125,33.37808990478516,12.432794570922852,19.08248519897461,8.288283348083496,71.05299377441406,23.738182067871094,12.972546577453612,10.77135944366455,69.45295715332031,224.3549041748047,13.35215950012207,290.6089172363281,9.191080093383787,6.030628204345703,20.307525634765625,13.894664764404297,6.053760528564453,30.96038627624512,1.872054934501648,2.691611289978028,120.46784973144533,20.042499542236328,11.212671279907228,11.624526977539062,107.2890167236328,10.574203491210938,72.54642486572266,70.8270263671875,23.617406845092773,2.287220001220703,3.000017166137696,21.28209686279297,3.604538679122925,26.642696380615234,7.1688642501831055,14.08524227142334,0.3222351372241974,12.770609855651855,3.27269983291626,5.863051891326904,19.94478988647461,37.193546295166016,30.215614318847656,24.04477882385254,85.44999694824219,7008.39990234375
2020-01-31,8.164793968200684,33.77934265136719,12.378266334533691,19.02338218688965,8.230172157287598,71.83277893066406,23.98164939880371,12.670238494873049,10.84866428375244,69.30665588378906,226.95330810546875,13.507225036621094,292.0690612792969,9.293364524841309,6.084044456481934,20.71571350097656,13.838900566101074,6.036707878112793,30.766883850097656,1.8497278690338133,2.691611289978028,119.68248748779295,20.027013778686523,11.14193058013916,11.701117515563965,107.77072143554688,10.387544631958008,72.59225463867188,70.5271224975586,24.33632469177246,2.3046798706054688,2.954098463058472,20.81425666809082,3.5682761669158936,26.78648376464844,7.243886947631836,14.063369750976562,0.3243095874786377,12.721989631652832,3.255742311477661,5.886662006378174,19.795066833496094,36.9646110534668,30.50727653503418,24.767108917236328,85.58000183105469,7017.2001953125
2020-02-03,7.920045852661133,33.21013259887695,12.331524848937988,18.68354797363281,8.302811622619629,70.90206909179688,23.281673431396484,12.207884788513184,10.745588302612305,68.72949981689453,225.7105865478516,13.466421127319336,291.4700927734375,9.220303535461426,5.875722885131836,20.910533905029297,13.885370254516602,5.977022647857666,30.757211685180664,1.8696552515029907,2.7232768535614014,117.2685089111328,19.74821853637696,11.416056632995604,11.607508659362791,106.08001708984376,10.312880516052246,71.9781494140625,69.16326904296875,23.22880744934082,2.208651304244995,2.9311392307281494,20.025352478027344,3.5537710189819336,26.63423728942871,6.877108097076416,13.768106460571287,0.3187776803970337,12.770609855651855,3.2472643852233887,5.642695426940918,19.55078125,36.86649703979492,30.49269294738769,24.628576278686523,85.80000305175781,6923.2998046875
2020-02-04,7.812356948852539,33.7700080871582,12.378266334533691,18.96428108215332,8.25196361541748,71.3464584350586,23.318193435668945,12.26123332977295,10.565207481384276,68.53440856933594,226.0683441162109,13.7194242477417,293.2857971191406,9.417569160461426,5.961187362670898,21.494991302490234,13.94113540649414,6.011128902435303,30.58305549621582,1.8858507871627808,2.7786922454833984,118.25228881835938,19.825658798217773,11.654812812805176,11.650057792663574,105.68331146240234,10.331549644470217,72.22564697265625,69.5060043334961,23.85057258605957,2.217381238937378,2.915832757949829,19.942790985107425,3.582780838012696,26.32975196838379,6.877108097076416,13.724364280700684,0.3187776803970337,12.90836238861084,3.2387855052948,5.768612861633301,19.54290199279785,36.84197235107422,30.90101432800293,24.34162712097168,85.5,6948.7001953125
